item_id,restaurant_id,item_name,category,price,is_available,is_veg,calories
ITEM00684,REST0162,Mesh Wireless Synergies,Desserts,423.62,True,True,513
ITEM00685,REST0021,Target User-Centric Markets,Rice,110.84,True,True,530
ITEM00686,REST0038,Transform Cross-Media Partnerships,Main Course,107.86,True,True,889
ITEM00687,REST0075,Embrace Dynamic E-Business,Combos,426.07,True,True,329
ITEM00688,REST0178,Facilitate Holistic Initiatives,Starters,478.77,True,False,195
ITEM00689,REST0126,Enable Next-Generation Bandwidth,Desserts,353.31,True,False,538
ITEM00690,REST0037,Exploit Plug-And-Play Synergies,Beverages,149.9,True,True,270
ITEM00691,REST0120,Innovate Distributed Roi,Beverages,286.92,True,False,416
ITEM00692,REST0147,Redefine Killer E-Tailers,Desserts,467.0,True,True,643
ITEM00693,REST0118,Unleash Leading-Edge Interfaces,Starters,427.15,False,True,590
ITEM00694,REST0001,Syndicate Virtual Schemas,Beverages,110.43,True,True,487
ITEM00695,REST0168,Whiteboard Strategic Web-Readiness,Desserts,583.03,True,False,656
ITEM00696,REST0055,Visualize Open-Source Channels,Desserts,172.85,True,True,171
ITEM00697,REST0154,Incubate Turn-Key Metrics,Breads,171.21,True,True,631
ITEM00698,REST0171,Expedite Viral E-Tailers,Main Course,302.92,True,True,338
ITEM00699,REST0059,Streamline Innovative Partnerships,Beverages,229.98,True,False,810
ITEM00700,REST0051,Transform One-To-One Interfaces,Main Course,591.19,True,False,676
ITEM00701,REST0107,Incentivize Efficient Methodologies,Combos,92.07,True,True,799
ITEM00702,REST0143,Enhance E-Business Niches,Desserts,218.54,True,True,188
ITEM00703,REST0008,Iterate Value-Added Vortals,Starters,260.5,True,False,812
ITEM00704,REST0094,Aggregate B2B Users,Desserts,321.4,True,True,634
ITEM00705,REST0142,Synthesize Holistic E-Tailers,Beverages,59.02,True,True,741
ITEM00706,REST0097,Orchestrate Robust Functionalities,Main Course,95.3,True,True,253
ITEM00707,REST0007,Architect Clicks-And-Mortar Functionalities,Breads,191.8,True,False,689
ITEM00708,REST0018,Engineer Revolutionary E-Tailers,Breads,354.7,True,False,289
ITEM00709,REST0012,Embrace Turn-Key Models,Desserts,472.27,True,True,514
ITEM00710,REST0002,Enable Clicks-And-Mortar Schemas,Starters,427.57,True,True,253
ITEM00711,REST0178,Visualize Robust E-Services,Combos,361.86,True,False,724
ITEM00712,REST0093,Drive Out-Of-The-Box Mindshare,Rice,268.48,True,True,438
ITEM00713,REST0149,Brand Holistic Experiences,Beverages,528.88,True,False,728
ITEM00714,REST0007,Re-Contextualize 24/365 Systems,Desserts,302.87,True,True,616
ITEM00715,REST0012,Whiteboard Global Channels,Breads,214.59,True,False,134
ITEM00716,REST0084,Deploy One-To-One E-Services,Breads,396.13,True,True,883
ITEM00717,REST0057,Incentivize Virtual Web Services,Starters,430.66,True,False,770
ITEM00718,REST0078,Engineer Killer Action-Items,Breads,269.16,True,True,821
ITEM00719,REST0074,Synergize Web-Enabled Technologies,Beverages,65.48,True,True,625
ITEM00720,REST0023,Optimize Compelling Supply-Chains,Starters,101.77,True,True,636
ITEM00721,REST0030,Reinvent 24/365 E-Services,Main Course,515.08,True,False,317
ITEM00722,REST0111,Grow Web-Enabled Initiatives,Starters,81.1,True,True,353
ITEM00723,REST0058,Envisioneer Granular E-Markets,Combos,375.61,True,True,302
ITEM00724,REST0095,Matrix Dot-Com Architectures,Beverages,151.04,True,False,200
ITEM00725,REST0052,Unleash Bricks-And-Clicks Deliverables,Combos,175.91,True,False,460
ITEM00726,REST0056,Transform Open-Source Web Services,Beverages,200.33,True,False,840
ITEM00727,REST0010,Cultivate Collaborative Action-Items,Main Course,71.06,False,True,810
ITEM00728,REST0147,Revolutionize Bricks-And-Clicks Web-Readiness,Desserts,147.48,True,True,277
ITEM00729,REST0147,E-Enable Clicks-And-Mortar Infrastructures,Starters,407.77,True,False,375
ITEM00730,REST0108,Syndicate Next-Generation Communities,Beverages,324.29,True,True,411
ITEM00731,REST0087,Evolve Cutting-Edge Technologies,Beverages,488.53,True,False,741
ITEM00732,REST0187,Transition Compelling Communities,Main Course,83.68,True,True,509
ITEM00733,REST0172,Integrate Cross-Media Bandwidth,Rice,538.89,True,True,890
ITEM00734,REST0187,Engage Global Content,Starters,598.02,False,True,387
ITEM00735,REST0084,Repurpose Viral Partnerships,Beverages,58.66,True,True,752
ITEM00736,REST0004,Strategize Bricks-And-Clicks Roi,Breads,582.2,True,True,624
ITEM00737,REST0097,Productize E-Business Users,Main Course,179.72,True,True,500
ITEM00738,REST0112,Engineer Vertical Communities,Rice,430.9,False,False,316
ITEM00739,REST0193,Drive Collaborative Web Services,Rice,210.87,True,True,797
ITEM00740,REST0141,Extend Interactive Relationships,Main Course,337.0,True,True,569
ITEM00741,REST0067,Re-Intermediate Strategic Mindshare,Rice,330.73,True,True,126
ITEM00742,REST0140,Engineer Mission-Critical Bandwidth,Beverages,248.61,True,False,829
ITEM00743,REST0093,Embrace Bleeding-Edge Info-Mediaries,Rice,444.65,False,True,521
ITEM00744,REST0183,Visualize Vertical Channels,Starters,379.8,True,True,113
ITEM00745,REST0189,Drive Out-Of-The-Box Convergence,Breads,329.55,True,False,600
ITEM00746,REST0095,Benchmark Best-Of-Breed Methodologies,Beverages,590.56,True,True,753
ITEM00747,REST0041,Orchestrate Transparent Functionalities,Main Course,567.01,True,False,424
ITEM00748,REST0164,Extend Leading-Edge Web Services,Breads,575.49,True,False,423
ITEM00749,REST0002,Engineer Wireless E-Commerce,Desserts,534.73,True,False,666
ITEM00750,REST0022,Deliver Efficient Channels,Beverages,190.34,True,True,802
ITEM00751,REST0150,Synergize Granular Niches,Breads,242.49,True,True,384
ITEM00752,REST0041,Maximize Proactive Technologies,Rice,177.08,True,True,188
ITEM00753,REST0095,Harness 24/7 E-Markets,Desserts,592.4,True,True,144
ITEM00754,REST0116,Synergize B2B Channels,Main Course,133.96,True,True,743
ITEM00755,REST0120,Expedite Clicks-And-Mortar Info-Mediaries,Main Course,251.58,True,False,597
ITEM00756,REST0014,Re-Contextualize Leading-Edge Infrastructures,Starters,159.47,True,True,597
ITEM00757,REST0093,Deliver Integrated Functionalities,Rice,172.9,True,True,677
ITEM00758,REST0035,Maximize Viral Supply-Chains,Starters,185.9,True,True,890
ITEM00759,REST0178,Redefine Bleeding-Edge Convergence,Starters,401.82,True,False,759
ITEM00760,REST0009,Morph Revolutionary Models,Rice,91.83,True,True,244
ITEM00761,REST0118,Syndicate Front-End E-Tailers,Beverages,364.89,False,True,617
ITEM00762,REST0096,Cultivate Innovative Initiatives,Desserts,500.61,True,False,181
ITEM00763,REST0059,Synthesize B2C Users,Combos,471.59,True,False,734
ITEM00764,REST0056,Seize Holistic Functionalities,Starters,133.14,True,True,266
ITEM00765,REST0010,Transform Compelling Synergies,Breads,553.1,True,True,848
ITEM00766,REST0025,Maximize Frictionless E-Business,Desserts,473.55,True,True,204
ITEM00767,REST0173,Matrix Value-Added Metrics,Beverages,52.92,True,False,587
ITEM00768,REST0011,Enhance Innovative Content,Rice,455.56,True,False,849
ITEM00769,REST0101,Synthesize Compelling Communities,Main Course,455.58,True,True,409
ITEM00770,REST0009,Disintermediate Robust Deliverables,Beverages,323.25,True,False,181
ITEM00771,REST0135,Harness Back-End Supply-Chains,Starters,75.29,False,True,193
ITEM00772,REST0071,Transform Dot-Com Vortals,Breads,368.95,True,False,420
ITEM00773,REST0162,Re-Contextualize Cutting-Edge Convergence,Desserts,471.16,True,True,442
ITEM00774,REST0083,Deliver Web-Enabled Communities,Rice,198.98,True,True,896
ITEM00775,REST0020,Orchestrate World-Class Partnerships,Main Course,416.89,True,False,460
ITEM00776,REST0114,Revolutionize Global Niches,Desserts,244.66,True,True,165
ITEM00777,REST0089,Envisioneer Back-End Metrics,Breads,365.62,False,False,723
ITEM00778,REST0005,Maximize Viral Models,Combos,261.51,True,True,528
ITEM00779,REST0112,Incentivize Transparent E-Tailers,Main Course,217.07,True,True,500
ITEM00780,REST0055,Target Granular Metrics,Rice,520.75,True,False,270
ITEM00781,REST0089,Transition Intuitive E-Business,Desserts,464.61,True,True,858
ITEM00782,REST0015,Deliver 24/365 Models,Beverages,240.0,True,True,677
ITEM00783,REST0176,Orchestrate World-Class Deliverables,Starters,289.05,True,True,167
ITEM00784,REST0004,Productize User-Centric Markets,Rice,430.44,False,False,591
ITEM00785,REST0078,Productize Enterprise Info-Mediaries,Breads,496.09,True,False,133
ITEM00786,REST0120,Empower Revolutionary Info-Mediaries,Beverages,426.39,True,True,100
ITEM00787,REST0113,Strategize Cross-Platform Interfaces,Desserts,347.51,True,True,250
ITEM00788,REST0021,Optimize B2C Vortals,Main Course,574.91,True,True,883
ITEM00789,REST0137,Re-Intermediate B2C Experiences,Beverages,475.78,True,True,357
ITEM00790,REST0066,Synergize B2B Channels,Beverages,113.58,True,False,849
ITEM00791,REST0107,Exploit Compelling Bandwidth,Breads,356.98,True,False,727
ITEM00792,REST0163,Architect Robust Vortals,Starters,275.26,True,True,687
ITEM00793,REST0112,Facilitate Revolutionary Deliverables,Combos,487.21,True,True,894
ITEM00794,REST0117,Extend Cross-Media Eyeballs,Beverages,74.56,True,False,118
ITEM00795,REST0179,Drive Leading-Edge Eyeballs,Beverages,275.9,True,True,895
ITEM00796,REST0128,Re-Contextualize Web-Enabled Applications,Starters,225.05,True,False,134
ITEM00797,REST0102,Iterate Ubiquitous Metrics,Starters,127.65,True,True,470
ITEM00798,REST0078,Incentivize Leading-Edge Channels,Main Course,258.34,True,False,590
ITEM00799,REST0037,Seize One-To-One Infrastructures,Desserts,420.04,True,False,340
ITEM00800,REST0006,Matrix Strategic Technologies,Main Course,248.92,True,False,106
ITEM00801,REST0082,Transition Scalable Content,Starters,369.0,False,False,648
ITEM00802,REST0086,Re-Intermediate Distributed Markets,Combos,376.05,True,True,470
ITEM00803,REST0082,Matrix Cross-Platform Technologies,Rice,372.91,False,True,764
ITEM00804,REST0051,Envisioneer Dot-Com Initiatives,Starters,341.24,False,False,856
ITEM00805,REST0066,Grow Interactive Solutions,Main Course,114.34,True,True,349
ITEM00806,REST0096,Transform Turn-Key E-Business,Breads,170.15,True,False,214
ITEM00807,REST0145,Scale Impactful Web-Readiness,Breads,490.04,True,False,652
ITEM00808,REST0065,Grow Bricks-And-Clicks Functionalities,Desserts,326.3,True,True,436
ITEM00809,REST0009,Target Bleeding-Edge Channels,Beverages,438.34,True,False,673
ITEM00810,REST0141,Integrate Turn-Key Roi,Combos,363.45,True,False,780
ITEM00811,REST0101,Generate 24/7 Web-Readiness,Breads,71.28,True,True,241
ITEM00812,REST0186,Grow Ubiquitous Initiatives,Main Course,487.92,True,True,584
ITEM00813,REST0158,Engineer Frictionless Synergies,Breads,85.38,True,False,537
ITEM00814,REST0031,Re-Contextualize Cutting-Edge Functionalities,Combos,568.75,False,False,869
ITEM00815,REST0151,Productize Killer Relationships,Combos,168.46,True,False,187
ITEM00816,REST0063,Grow Extensible E-Commerce,Rice,331.82,True,False,562
ITEM00817,REST0156,Deploy Cross-Media Synergies,Starters,84.97,True,True,147
ITEM00818,REST0059,Scale Customized Metrics,Starters,542.21,True,False,580
ITEM00819,REST0010,Benchmark Granular Roi,Main Course,588.97,True,True,623
ITEM00820,REST0089,Drive Interactive Content,Beverages,130.46,True,True,310
ITEM00821,REST0124,Repurpose Frictionless Bandwidth,Combos,212.68,True,True,343
ITEM00822,REST0100,Transition Collaborative Models,Starters,58.73,True,True,338
ITEM00823,REST0090,Re-Contextualize Real-Time Deliverables,Breads,482.83,True,True,296
ITEM00824,REST0026,Optimize Synergistic Schemas,Combos,221.31,True,True,868
ITEM00825,REST0077,Engineer Customized Users,Rice,373.86,True,True,334
ITEM00826,REST0017,Enable Bricks-And-Clicks Technologies,Beverages,71.57,True,True,286
ITEM00827,REST0168,Leverage Virtual E-Services,Beverages,443.5,True,False,812
ITEM00828,REST0068,Envisioneer Scalable Applications,Beverages,341.17,True,True,714
ITEM00829,REST0023,Iterate One-To-One Content,Starters,448.74,True,True,389
ITEM00830,REST0163,Drive Real-Time Networks,Desserts,484.26,True,False,320
ITEM00831,REST0009,Iterate B2C Action-Items,Beverages,99.08,True,True,596
ITEM00832,REST0045,Matrix Real-Time Users,Main Course,367.95,True,True,595
ITEM00833,REST0165,Deliver Cutting-Edge Experiences,Breads,407.47,True,False,401
ITEM00834,REST0197,Monetize World-Class Networks,Desserts,334.2,True,True,286
ITEM00835,REST0147,Architect Web-Enabled E-Business,Rice,150.33,False,True,549
ITEM00836,REST0075,Implement 24/7 Supply-Chains,Breads,487.58,True,False,511
ITEM00837,REST0027,Benchmark Cross-Platform Portals,Main Course,598.6,True,False,710
ITEM00838,REST0141,Facilitate Real-Time Systems,Main Course,583.1,True,False,344
ITEM00839,REST0185,Whiteboard Dynamic Methodologies,Combos,477.64,True,True,412
ITEM00840,REST0188,Innovate Enterprise E-Services,Desserts,279.96,True,False,595
ITEM00841,REST0140,Extend E-Business Networks,Breads,235.52,False,False,121
ITEM00842,REST0009,Revolutionize 24/7 Schemas,Starters,87.7,True,True,167
ITEM00843,REST0092,Drive Innovative Markets,Combos,278.96,True,True,491
ITEM00844,REST0077,Benchmark Distributed E-Markets,Main Course,135.83,True,False,415
ITEM00845,REST0084,Disintermediate Proactive Technologies,Beverages,189.88,True,True,164
ITEM00846,REST0077,Synergize Scalable Synergies,Rice,540.54,True,True,828
ITEM00847,REST0155,Transform Visionary Niches,Rice,582.69,False,True,640
ITEM00848,REST0191,Disintermediate Seamless Methodologies,Main Course,571.71,True,True,804
ITEM00849,REST0029,E-Enable Next-Generation Roi,Beverages,156.35,True,True,667
ITEM00850,REST0150,Engineer Open-Source Schemas,Breads,545.49,True,True,311
ITEM00851,REST0073,Repurpose E-Business Initiatives,Rice,127.83,True,True,849
ITEM00852,REST0088,Optimize Strategic E-Commerce,Beverages,329.21,True,False,299
ITEM00853,REST0106,Exploit Collaborative Markets,Beverages,404.01,True,True,277
ITEM00854,REST0147,Incentivize Integrated Supply-Chains,Starters,304.36,True,True,522
ITEM00855,REST0038,Iterate Open-Source E-Markets,Main Course,573.51,True,False,764
ITEM00856,REST0095,Re-Contextualize End-To-End Infrastructures,Beverages,233.27,True,False,561
ITEM00857,REST0039,Aggregate Cross-Platform Solutions,Combos,340.06,True,True,143
ITEM00858,REST0143,Envisioneer Innovative Markets,Breads,91.5,True,True,530
ITEM00859,REST0054,Monetize Bleeding-Edge Applications,Rice,518.72,True,False,267
ITEM00860,REST0160,Drive Bleeding-Edge Bandwidth,Combos,277.35,True,False,386
ITEM00861,REST0110,Revolutionize Killer Schemas,Starters,435.29,True,True,808
ITEM00862,REST0112,Synthesize Cross-Media Info-Mediaries,Breads,425.24,True,True,436
ITEM00863,REST0174,Transition Scalable Eyeballs,Rice,421.94,True,False,685
ITEM00864,REST0189,Synthesize Open-Source Web Services,Main Course,328.82,True,True,270
ITEM00865,REST0052,Grow Bricks-And-Clicks Web-Readiness,Breads,202.64,True,False,282
ITEM00866,REST0162,Reinvent Revolutionary Networks,Rice,393.8,True,False,115
ITEM00867,REST0035,Optimize Leading-Edge Methodologies,Starters,578.99,True,True,595
ITEM00868,REST0198,Streamline Back-End Niches,Combos,508.67,True,True,679
ITEM00869,REST0037,Redefine Enterprise Systems,Rice,109.82,True,False,653
ITEM00870,REST0078,Harness User-Centric Schemas,Beverages,62.75,True,False,209
ITEM00871,REST0061,Synthesize Back-End Relationships,Starters,324.43,True,False,652
ITEM00872,REST0111,Benchmark One-To-One Platforms,Breads,476.71,False,False,405
ITEM00873,REST0114,Visualize End-To-End Niches,Desserts,222.65,True,True,105
ITEM00874,REST0177,Productize Mission-Critical Portals,Main Course,435.68,True,False,792
ITEM00875,REST0009,Orchestrate World-Class Platforms,Combos,562.56,True,True,372
ITEM00876,REST0019,Leverage Compelling Infrastructures,Starters,302.44,True,False,460
ITEM00877,REST0121,Expedite Interactive Roi,Combos,184.29,True,True,284
ITEM00878,REST0105,Re-Contextualize Viral Solutions,Starters,554.77,True,False,755
ITEM00879,REST0156,Scale Synergistic Interfaces,Starters,309.75,True,False,199
ITEM00880,REST0080,Reinvent Magnetic Metrics,Rice,274.31,True,False,189
ITEM00881,REST0026,Visualize Dynamic Users,Beverages,244.35,True,False,345
ITEM00882,REST0166,Embrace Front-End Infrastructures,Desserts,282.66,True,True,338
ITEM00883,REST0040,E-Enable Intuitive Web-Readiness,Main Course,420.51,True,True,823
ITEM00884,REST0025,Enhance Sticky Models,Combos,288.55,True,True,180
ITEM00885,REST0099,Morph User-Centric Eyeballs,Main Course,228.32,True,False,214
ITEM00886,REST0118,Morph Rich Platforms,Beverages,459.0,True,True,375
ITEM00887,REST0069,Maximize Robust Architectures,Rice,161.63,True,True,179
ITEM00888,REST0071,Enhance Strategic Platforms,Rice,161.06,True,False,667
ITEM00889,REST0151,Scale Next-Generation E-Commerce,Beverages,433.04,True,False,278
ITEM00890,REST0089,Re-Intermediate World-Class E-Markets,Combos,526.69,True,False,408
ITEM00891,REST0065,Utilize Bricks-And-Clicks Synergies,Beverages,182.67,True,True,660
ITEM00892,REST0150,Productize Leading-Edge E-Markets,Breads,155.12,True,False,608
ITEM00893,REST0064,Repurpose B2C Initiatives,Rice,418.67,True,True,359
ITEM00894,REST0196,Facilitate Clicks-And-Mortar Info-Mediaries,Combos,391.44,True,False,885
ITEM00895,REST0058,Seize Synergistic E-Services,Starters,295.99,True,True,391
ITEM00896,REST0156,Facilitate Bricks-And-Clicks Bandwidth,Main Course,102.72,True,False,390
ITEM00897,REST0112,Drive World-Class Niches,Rice,100.48,True,True,641
ITEM00898,REST0123,Architect B2C Synergies,Beverages,477.54,True,True,863
ITEM00899,REST0097,Orchestrate Revolutionary Relationships,Starters,298.47,True,False,162
ITEM00900,REST0196,Transition End-To-End Portals,Breads,521.88,True,True,693
ITEM00901,REST0106,Productize Magnetic Markets,Desserts,366.1,True,True,504
ITEM00902,REST0004,Engage Dynamic Networks,Breads,390.31,False,True,579
ITEM00903,REST0129,Scale Extensible Functionalities,Starters,563.81,True,False,424
ITEM00904,REST0026,Drive Customized Action-Items,Combos,140.54,True,True,480
ITEM00905,REST0033,Implement Customized Action-Items,Combos,348.66,True,False,780
ITEM00906,REST0027,Iterate Virtual Portals,Starters,81.98,True,False,409
ITEM00907,REST0042,Synergize Bleeding-Edge Methodologies,Combos,247.41,True,False,442
ITEM00908,REST0197,Maximize Integrated E-Tailers,Beverages,131.45,True,True,769
ITEM00909,REST0071,Grow Sticky Channels,Combos,153.31,True,False,574
ITEM00910,REST0064,Iterate Front-End Bandwidth,Desserts,564.14,True,True,155
ITEM00911,REST0025,Whiteboard Granular Models,Beverages,385.88,True,True,524
ITEM00912,REST0072,Orchestrate Intuitive Niches,Main Course,540.69,True,False,241
ITEM00913,REST0105,Incentivize Scalable E-Business,Combos,293.94,True,False,760
ITEM00914,REST0132,Utilize Frictionless Metrics,Desserts,378.7,True,True,475
ITEM00915,REST0012,Optimize Cross-Platform Supply-Chains,Desserts,67.65,False,True,325
ITEM00916,REST0058,Enable Holistic Synergies,Main Course,308.23,False,False,573
ITEM00917,REST0095,Redefine Rich Technologies,Breads,360.23,True,False,124
ITEM00918,REST0139,Disintermediate B2C Applications,Starters,59.23,True,True,789
ITEM00919,REST0101,Mesh Dynamic Markets,Breads,484.22,True,True,464
ITEM00920,REST0108,Empower B2C Web-Readiness,Combos,212.48,True,True,194
ITEM00921,REST0059,Target Real-Time E-Services,Combos,298.87,True,False,607
ITEM00922,REST0117,Matrix Collaborative Vortals,Beverages,344.6,True,True,664
ITEM00923,REST0164,Incubate Scalable Architectures,Rice,595.71,True,False,681
ITEM00924,REST0109,Redefine Customized Solutions,Combos,104.55,False,False,275
ITEM00925,REST0022,Brand Magnetic Web-Readiness,Combos,355.4,True,False,743
ITEM00926,REST0065,Morph Mission-Critical Bandwidth,Beverages,341.83,True,False,507
ITEM00927,REST0050,Enhance Ubiquitous Bandwidth,Rice,87.9,True,True,589
ITEM00928,REST0004,Reinvent Best-Of-Breed Communities,Starters,398.67,True,True,558
ITEM00929,REST0200,Streamline Clicks-And-Mortar Networks,Starters,207.77,False,False,512
ITEM00930,REST0180,Aggregate Out-Of-The-Box Bandwidth,Desserts,107.07,True,True,437
ITEM00931,REST0102,Aggregate Sticky Applications,Starters,148.25,True,True,430
ITEM00932,REST0043,Generate 24/365 Networks,Main Course,502.98,False,True,312
ITEM00933,REST0105,Deploy Turn-Key E-Business,Main Course,107.27,True,False,822
ITEM00934,REST0174,Leverage Clicks-And-Mortar Solutions,Rice,306.81,False,False,444
ITEM00935,REST0004,Productize Clicks-And-Mortar Interfaces,Breads,157.4,True,True,675
ITEM00936,REST0141,Exploit Extensible Roi,Desserts,139.28,True,True,646
ITEM00937,REST0166,Deploy Viral Architectures,Breads,163.14,True,False,623
ITEM00938,REST0173,Enable Cross-Media Metrics,Rice,321.03,False,False,445
ITEM00939,REST0153,Architect B2B Web Services,Main Course,180.78,True,True,347
ITEM00940,REST0067,Mesh Value-Added Supply-Chains,Beverages,103.2,True,False,723
ITEM00941,REST0055,Benchmark Real-Time E-Services,Combos,490.77,True,False,424
ITEM00942,REST0096,Engage Strategic Vortals,Desserts,346.9,True,False,566
ITEM00943,REST0167,Harness Out-Of-The-Box E-Markets,Rice,136.27,True,False,190
ITEM00944,REST0065,Engineer Bricks-And-Clicks Web Services,Breads,309.29,True,False,393
ITEM00945,REST0075,Whiteboard 24/365 E-Services,Rice,87.6,True,False,640
ITEM00946,REST0130,Seize Customized Partnerships,Rice,369.24,True,True,623
ITEM00947,REST0197,Re-Intermediate Impactful Schemas,Starters,237.17,True,True,758
ITEM00948,REST0120,Redefine Interactive Applications,Main Course,106.94,True,False,748
ITEM00949,REST0086,Seize Transparent Eyeballs,Desserts,151.0,True,True,768
ITEM00950,REST0062,Strategize Real-Time Paradigms,Starters,240.14,True,True,358
ITEM00951,REST0174,Re-Contextualize Frictionless Infrastructures,Main Course,493.52,True,False,186
ITEM00952,REST0112,Implement Mission-Critical Solutions,Rice,145.57,True,False,257
ITEM00953,REST0159,E-Enable Frictionless Portals,Main Course,110.32,True,True,593
ITEM00954,REST0163,Seize Bricks-And-Clicks Convergence,Breads,333.77,True,True,285
ITEM00955,REST0126,Iterate Clicks-And-Mortar Niches,Desserts,357.28,True,True,443
ITEM00956,REST0173,Whiteboard Dot-Com Content,Starters,99.63,True,True,840
ITEM00957,REST0077,Deploy Synergistic Users,Desserts,206.47,True,False,615
ITEM00958,REST0182,Implement B2B Content,Rice,194.52,True,False,668
ITEM00959,REST0199,E-Enable Rich Vortals,Breads,152.42,True,False,608
ITEM00960,REST0197,Re-Intermediate Sticky Portals,Main Course,223.6,True,True,639
ITEM00961,REST0122,Aggregate Distributed Networks,Combos,70.41,True,True,115
ITEM00962,REST0157,Target Intuitive Web Services,Main Course,408.35,True,False,624
ITEM00963,REST0200,Exploit Granular Content,Breads,593.67,True,True,299
ITEM00964,REST0008,Disintermediate One-To-One Eyeballs,Combos,398.73,True,True,283
ITEM00965,REST0054,Mesh Extensible Paradigms,Main Course,248.59,True,False,408
ITEM00966,REST0135,Incentivize Rich Info-Mediaries,Starters,417.35,True,False,607
ITEM00967,REST0083,Generate Scalable Experiences,Beverages,364.33,True,True,380
ITEM00968,REST0103,Matrix Value-Added Synergies,Main Course,515.72,True,False,257
ITEM00969,REST0151,Integrate Cross-Platform Experiences,Rice,392.03,True,True,459
ITEM00970,REST0100,Implement Web-Enabled E-Markets,Main Course,398.74,True,False,358
ITEM00971,REST0032,Expedite Holistic Users,Desserts,171.92,True,False,256
ITEM00972,REST0062,Redefine B2B Schemas,Rice,278.59,True,True,524
ITEM00973,REST0173,Architect Global Metrics,Main Course,239.43,True,True,705
ITEM00974,REST0196,Syndicate Rich E-Commerce,Main Course,56.28,True,False,878
ITEM00975,REST0030,Unleash Distributed Methodologies,Rice,222.3,False,True,120
ITEM00976,REST0106,Engineer Back-End Info-Mediaries,Starters,317.33,True,False,738
ITEM00977,REST0039,Grow Collaborative Paradigms,Combos,379.92,True,False,446
ITEM00978,REST0133,Scale Clicks-And-Mortar E-Markets,Combos,564.01,True,False,449
ITEM00979,REST0195,Transform Impactful E-Markets,Beverages,181.51,True,False,484
ITEM00980,REST0022,Benchmark Plug-And-Play Schemas,Beverages,133.84,True,True,537
ITEM00981,REST0156,Incentivize Best-Of-Breed Deliverables,Combos,528.2,True,True,555
ITEM00982,REST0150,Revolutionize Intuitive Synergies,Starters,568.02,True,False,723
ITEM00983,REST0128,Re-Intermediate Dynamic Models,Main Course,318.37,True,True,845
ITEM00984,REST0029,Envisioneer Visionary Methodologies,Beverages,113.37,True,False,645
ITEM00985,REST0171,Expedite Ubiquitous Eyeballs,Starters,316.96,True,True,179
ITEM00986,REST0042,Strategize End-To-End Web Services,Starters,110.19,True,True,551
ITEM00987,REST0060,Enable Back-End E-Commerce,Beverages,535.75,True,True,694
ITEM00988,REST0119,Implement Cross-Platform Supply-Chains,Combos,439.48,True,False,640
ITEM00989,REST0077,Reinvent Seamless Content,Rice,182.63,True,True,588
ITEM00990,REST0199,Redefine Bricks-And-Clicks Niches,Breads,537.68,True,True,742
ITEM00991,REST0196,Whiteboard B2C Experiences,Combos,400.85,True,True,622
ITEM00992,REST0187,Benchmark Best-Of-Breed Functionalities,Rice,574.29,True,True,491
ITEM00993,REST0096,Revolutionize Synergistic Interfaces,Combos,589.26,True,False,673
ITEM00994,REST0086,Streamline Proactive Platforms,Main Course,51.8,True,False,458
ITEM00995,REST0112,Embrace Dot-Com Eyeballs,Rice,116.12,True,True,132
ITEM00996,REST0084,Brand Proactive Info-Mediaries,Desserts,350.81,True,True,235
ITEM00997,REST0006,Embrace Holistic Partnerships,Breads,575.72,False,False,699
ITEM00998,REST0073,Deploy Magnetic Schemas,Combos,596.83,True,False,509
ITEM00999,REST0156,Expedite Distributed Web Services,Breads,362.07,True,True,628
ITEM01000,REST0077,Enable Collaborative Initiatives,Starters,145.59,True,True,190
ITEM01001,REST0031,Facilitate Killer Content,Desserts,139.68,True,True,512
ITEM01002,REST0039,Incentivize Seamless E-Services,Main Course,470.12,True,True,398
ITEM01003,REST0050,Morph Seamless Networks,Starters,375.57,True,False,586
ITEM01004,REST0078,Exploit B2B E-Tailers,Rice,351.83,True,True,864
ITEM01005,REST0126,Incentivize Global Functionalities,Rice,306.17,True,False,172
ITEM01006,REST0165,Engage Real-Time E-Business,Beverages,448.82,True,True,817
ITEM01007,REST0109,Leverage Back-End Functionalities,Starters,521.93,False,True,360
ITEM01008,REST0088,Generate Clicks-And-Mortar Communities,Desserts,216.63,True,False,789
ITEM01009,REST0200,Scale Integrated Experiences,Starters,171.5,True,True,411
ITEM01010,REST0015,Brand Back-End E-Services,Starters,418.61,True,False,831
ITEM01011,REST0051,Envisioneer 24/365 E-Tailers,Starters,553.1,True,False,784
ITEM01012,REST0198,Leverage Wireless Niches,Breads,241.49,True,False,264
ITEM01013,REST0023,Incentivize Next-Generation Web Services,Beverages,199.85,True,True,434
ITEM01014,REST0153,Architect Sticky Supply-Chains,Combos,174.36,True,True,601
ITEM01015,REST0174,Whiteboard Rich Supply-Chains,Main Course,189.97,True,True,831
ITEM01016,REST0151,Target 24/7 Synergies,Main Course,124.21,True,True,260
ITEM01017,REST0010,Redefine Clicks-And-Mortar Action-Items,Main Course,378.23,True,True,489
ITEM01018,REST0073,Redefine Cross-Platform Convergence,Breads,204.45,True,True,859
ITEM01019,REST0113,Architect Holistic Web Services,Beverages,388.22,False,True,170
ITEM01020,REST0077,Synthesize Open-Source Models,Desserts,95.67,True,True,191
ITEM01021,REST0032,Facilitate Scalable Info-Mediaries,Beverages,113.5,True,False,460
